LFQ intensity KO_I	LFQ intensity KO_II	LFQ intensity KO_III	LFQ intensity WT_I	LFQ intensity WT_II	LFQ intensity WT_III	C: Only identified by site	C: Reverse	C: Potential contaminant	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS count	T: Protein IDs	T: Majority protein IDs	T: Protein names	T: Gene names	T: id
0	0	0	0	0	0				6	1	1	32.9	5.9	5.9	24.071	0.00068705	3.104	6453800	55	D3ZAS1	D3ZAS1		RGD1562399	2086
384730	979640	303670	678310	608310	493930				18	18	18	28.6	28.6	28.6	111.41	0	79.326	42310000	150	D3ZAS8	D3ZAS8		Sart3	2087
604940	0	0	391480	0	0				5	5	5	10.5	10.5	10.5	81.955	0	20.494	9821100	54	D3ZAY8;A0A8I6AKS0	D3ZAY8;A0A8I6AKS0		Pnn	2088
0	0	0	0	0	0				2	2	2	8.9	8.9	8.9	41.717	0	5.9987	3500400	17	D3ZB65	D3ZB65	BRCA2 and CDKN1A-interacting protein	Bccip	2089
14253000	7178000	8885000	8825400	6966300	10521000				12	10	10	38.3	27.5	27.5	22.649	0	80.567	672770000	833	D3ZBN0	D3ZBN0	Histone H1.5	Hist1h1b	2090
0	0	0	0	0	0				6	6	5	10.5	10.5	9.4	108.74	0	22.023	4221600	20	D3ZBN3;A0A8I5ZQ88;A0A8I6ADQ0;A0A8I6AIK2;A0A8I5Y8D1;D3ZZK3;A0A0G2JY48;F1LQK6;A0A8I6GKB3;F1MAJ0;M0RDA4;A0A8I6A6J8;P09759;P54759;P54758	D3ZBN3;A0A8I5ZQ88;A0A8I6ADQ0	Receptor protein-tyrosine kinase	Epha2	2091
264050	0	0	391830	0	0				7	7	6	9.9	9.9	8.1	145.46	0	10.654	6502700	38	D3ZBP2;A0A0G2K3H5	D3ZBP2;A0A0G2K3H5		Sin3a	2092
0	0	0	0	0	0				2	2	2	2.4	2.4	2.4	116.67	0.00069132	3.1842	1308600	6	D3ZBP4	D3ZBP4	Protein-methionine sulfoxide oxidase MICAL1	Mical1	2093
0	0	0	0	0	0				5	5	4	15	15	11.7	58.542	0	16.619	3502200	16	D3ZBS9;A0A8I6AJE1	D3ZBS9;A0A8I6AJE1		Smarcd1	2094
447020	289060	0	429590	418810	907530				8	8	8	14.6	14.6	14.6	94.36	0	53.635	18898000	98	D3ZBT9;F1MAH5	D3ZBT9;F1MAH5		Ppp6r3	2095
0	0	0	0	0	0				4	4	4	8.8	8.8	8.8	101.02	0	11.937	2559200	13	D3ZBY5	D3ZBY5		Ddx10	2096
0	0	0	0	0	0				1	1	1	7.2	7.2	7.2	59.049	0.00039651	4.8447	1675700	6	D3ZC01	D3ZC01		Rbbp5	2097
0	0	0	0	0	0				3	3	3	7.9	7.9	7.9	70.167	0	5.8271	1812900	12	D3ZC96;A0A8I6AMM6;A0A8I5ZU64;A0A8I6A1P9;A0A8I6ALW2	D3ZC96;A0A8I6AMM6;A0A8I5ZU64;A0A8I6A1P9	Tetratricopeptide repeat protein 39B	Ttc39b	2098
0	0	0	0	0	0				3	3	3	1.8	1.8	1.8	189.29	0.00075075	4.1461	2893600	13	D3ZKH2;D3ZCG3;Q3KR70	D3ZKH2;D3ZCG3;Q3KR70		Mon2	2099
0	166930	0	0	1298100	1057100				13	13	13	16.4	16.4	16.4	117.01	0	34.049	47326000	186	D3ZCG9;I4DUB5;A0A8I6GLI8;D3ZQM3	D3ZCG9;I4DUB5;A0A8I6GLI8;D3ZQM3		Itga3	2100
1013200	499960	0	524850	400010	251340				18	18	3	40.6	40.6	6.2	75.375	0	67.214	34241000	159	D3ZCH7;G3V9D7	D3ZCH7;G3V9D7		Add3	2101
0	0	0	0	0	0				5	4	4	17.1	15.1	15.1	41.452	0	13.532	6780400	23	D3ZCS3;A0A8I6A961;A0A8I5ZYH1;A0A8I6GB14;A0A8I6GAM5	D3ZCS3;A0A8I6A961;A0A8I5ZYH1		Pcbp4	2102
1445900	1297000	233610	729730	750190	359560				34	33	33	31.6	31	31	185.3	0	124.05	108450000	444	D3ZCS4;A0A8I6AAA8	D3ZCS4;A0A8I6AAA8		Iqgap3	2103
871630	2007200	453900	1159000	1814400	751560				21	21	20	39.9	39.9	37.9	90.221	0	66.29	61762000	222	D4ACC2;D3ZD05	D4ACC2;D3ZD05		Kank2	2104
0	904400	0	0	1227000	4282900				3	3	3	26.1	26.1	26.1	24.973	0	73.262	38666000	122	D3ZD11;A0A8I5ZXN5	D3ZD11		Spcs2	2105
756300	579580	615840	706960	572430	552140				23	23	23	31.2	31.2	31.2	112.7	0	69.107	48714000	202	D3ZD72	D3ZD72		Ncapg	2106
948800	1562500	1592400	1020500	1351900	1630500				13	13	13	38.9	38.9	38.9	54.244	0	51.443	86562000	229	D3ZD73;A0A8I5Y7L2;A0A8I6A3H5	D3ZD73;A0A8I5Y7L2		Ddx6	2107
1554000	1143400	465850	2725700	1574800	701560				28	28	27	37	37	35.8	90.976	0	115.02	168610000	603	D3ZD97;A0A8I5ZT94	D3ZD97;A0A8I5ZT94		Dhx15	2108
0	0	0	170030	273340	0				2	2	2	7.4	7.4	7.4	44.043	0.00040225	5.0747	3456700	22	D3ZT07;D3ZDH8;Q9JJM9	D3ZT07;D3ZDH8;Q9JJM9	Septin-5	Sept5	2109
0	0	0	0	0	0				1	1	1	3.4	3.4	3.4	34.6	0.00073638	3.9133	1710500	11	D3ZDK7	D3ZDK7		Pgp	2110
0	0	0	0	0	0				5	5	5	28.7	28.7	28.7	26.924	0	12.195	6403300	33	D3ZDS4	D3ZDS4		Emg1	2111
0	581090	0	527170	611330	784320				4	4	4	25.7	25.7	25.7	16.027	0	12.213	14834000	88	D3ZDU5;Q9EPC6	D3ZDU5;Q9EPC6	Profilin;Profilin-2	Pfn2	2112
0	0	0	0	0	0				1	1	1	3.4	3.4	3.4	73.93	0.0012853	2.5216	657090	3	D3ZDZ1	D3ZDZ1		Apbb1ip	2113
0	0	0	0	0	0				3	3	3	2.8	2.8	2.8	186.2	0.00069784	3.2908	1806300	7	D3ZE01	D3ZE01	Kinesin-like protein	Kif14	2114
119980	0	0	0	214500	0				4	4	4	9.4	9.4	9.4	94.368	0	9.5493	4292200	16	F1LVA8;D3ZE30;Q63767	F1LVA8;D3ZE30;Q63767	Breast cancer anti-estrogen resistance protein 1	Bcar1	2115
0	0	0	0	0	0				1	1	1	4.9	4.9	4.9	38.053	0.0013409	2.863	6864600	24	D3ZE59	D3ZE59		Tmem115	2116
0	0	0	0	0	0				3	3	3	10.5	10.5	10.5	64.576	0	47.142	7558600	29	D3ZEG8;Q4AE70	D3ZEG8;Q4AE70	Histone-arginine methyltransferase CARM1	RGD1309188;Carm1	2117
3051100	4288100	1577300	2878500	3322400	4386700				8	8	0	35	35	0	16.343	0	72.501	194060000	367	D3ZEI0	D3ZEI0		LOC690096	2118
0	0	0	0	0	0	+			5	1	1	20.4	8	8	29.721	1	-2	486460	0	D3ZEN2	D3ZEN2	Glyceraldehyde-3-phosphate dehydrogenase		2119
1481700	616340	806980	963830	1146800	805390				7	7	7	31.1	31.1	31.1	16.587	0	37.061	61443000	216	D3ZF07;P18445;D4AAY6;A0A0G2K7W6;A0A0G2K8K4;D3ZG03;F1LVX4;D3ZI60	D3ZF07;P18445;D4AAY6	60S ribosomal protein L27a	RGD1562402;Rpl27a;RGD1559972	2120
0	491250	510440	0	534640	407230				9	9	9	8.9	8.9	8.9	180.01	0	22.708	10912000	38	D3ZF26	D3ZF26		Tnks1bp1	2121
0	247760	0	857660	1627600	1400500				9	9	8	25	25	22.5	58.394	0	131.41	59612000	280	D3ZF39;A0A8I6AUT9	D3ZF39;A0A8I6AUT9		Uap1	2122
0	0	0	0	0	0				1	1	1	7.7	7.7	7.7	34.748	0.00041597	5.5681	2336100	19	D3ZFE9;F1M9A4	D3ZFE9;F1M9A4		Mrpl1	2123
0	0	0	0	0	0				1	1	1	8.6	8.6	8.6	45.372	0.00041186	5.4182	1782700	6	D3ZFM3	D3ZFM3		Slc35f1	2124
1622200	2316100	1829000	1900900	1586400	2251200				33	33	33	54.1	54.1	54.1	91.658	0	255.78	344190000	1358	D3ZFP4	D3ZFP4	DNA helicase	Mcm3	2125
1417900	808340	0	701520	858130	0				7	7	7	43.9	43.9	43.9	35.905	0	31.336	33391000	76	D3ZFQ8	D3ZFQ8		Cyc1	2126
242450	320910	0	0	0	0				5	5	5	20.9	20.9	20.9	42.892	0	10.78	8276400	39	D3ZFY0	D3ZFY0		Sephs1	2127
0	0	0	0	0	0				2	2	2	5.5	5.5	5.5	42.547	0	21.443	11043000	55	D3ZGL5	D3ZGL5		Prpf38a	2128
900120	1108600	1540600	1925500	2239500	3719200				30	30	30	52.3	52.3	52.3	63.546	0	233.17	380050000	1070	D3ZH41	D3ZH41		Ckap4	2129
901290	949190	0	1381300	858670	933820				28	28	28	32.5	32.5	32.5	154.12	0	75.272	69397000	284	D3ZHW0;A0A8I6G8D3	D3ZHW0;A0A8I6G8D3		Dhx29	2130
0	0	0	0	0	0				3	2	2	6	4.6	4.6	85.256	0.0012606	2.3774	1783100	4	D3ZI07	D3ZI07	Kinesin-like protein	Kif3b	2131
427810	0	0	354080	491170	0				5	5	5	23.6	23.6	23.6	38.071	0	8.5001	12325000	57	D3ZI16;A0A8I5YBR2	D3ZI16;A0A8I5YBR2		Cops6	2132
729730	512020	0	666830	383830	0				16	16	16	19.1	19.1	19.1	118.95	0	36.872	32875000	168	D3ZIF5	D3ZIF5		Ap3b1	2133
0	642140	501490	0	280440	0				3	3	3	12	12	12	54.718	0	16.903	9594000	80	D3ZIP8	D3ZIP8		Endod1	2134
281740	0	0	403320	410920	0				4	4	4	50.8	50.8	50.8	13.346	0	10.535	12690000	42	D3ZIU2	D3ZIU2		Psmg3	2135
0	334210	300980	0	244460	266720				6	6	6	12.1	12.1	12.1	83.328	0	12.871	7589800	52	D3ZIV3;A0A8I6A596	D3ZIV3;A0A8I6A596		Mad1l1	2136
42019000	40994000	7286700	10103000	21552000	3023100				6	6	1	43.4	43.4	23.5	15.388	0	216.51	1037800000	407	D3ZJ08	D3ZJ08	Histone H3	Hist2h3c2	2137
0	0	0	0	0	0				1	1	1	4.4	4.4	4.4	45.997	0.0021786	2.2576	5525100	27	D3ZJ65	D3ZJ65		Fam69c	2138
0	0	0	0	0	0				3	3	3	7.3	7.3	7.3	59.886	0	6.1804	3164000	19	D3ZJF7;A0A8I6A085	D3ZJF7		Terf2	2139
0	0	0	0	0	0				1	1	1	4.3	4.3	4.3	47.672	0.0007446	4.0486	2631100	12	D3ZJF9	D3ZJF9		Gla	2140
544290	0	0	389060	387290	0				3	3	2	29.5	29.5	15.3	20.745	0	38.046	12557000	73	D3ZK56;A0A0G2JTW1	D3ZK56		Rap2c	2141
1156100	780370	579440	378640	456030	428180				12	12	11	20.6	20.6	19.7	110.81	0	81.478	42663000	234	D3ZK73;A0A8I6B5A8	D3ZK73;A0A8I6B5A8		Cul4b	2142
0	0	0	0	0	0				1	1	1	5.1	5.1	5.1	26.056	0	13.83	832150	5	D3ZKI0	D3ZKI0		RT1-CE16	2143
0	0	0	0	0	0				3	3	3	5.8	5.8	5.8	69.701	0.00040601	5.209	1341100	8	D3ZKI9	D3ZKI9		Nop9	2144
0	0	0	0	0	0				7	7	7	7.5	7.5	7.5	165.39	0.0003876	4.4845	3895000	18	D3ZL50	D3ZL50		Ttc37	2145
0	0	0	0	0	0				1	1	1	5.5	5.5	5.5	31.129	0.0013154	2.6859	1082800	6	D3ZL85	D3ZL85		Hccs	2146
0	0	0	362800	216400	0				8	8	8	4.6	4.6	4.6	237.42	0	13.518	7750500	45	D3ZL86;M0R3U0	D3ZL86;M0R3U0		Heatr1	2147
581700	427840	0	729660	395560	0				7	6	5	21.4	19.7	18	59.685	0	27.102	31979000	113	D3ZLA3;A0A8I5ZLG6;D4ACG7;D3ZGN2;B5DEX3;A0A8I5ZN81;A0A8I6GKR1;A0A8I6AER2;F1M0Z3;A0A8I5ZPL3;H1UBN0;A0A8I5ZKW9;A0A140TAJ0;A0A8I6GJF1;A0A8I6GMP3;D3ZWR4;A0A8I6AVT2;A0A8I6A0U5;Q5BJS7	D3ZLA3		Cpne3	2148
810690	625390	0	467600	410780	0				13	12	12	26.5	25.2	25.2	68.85	0	71.569	20196000	73	D3ZLC1;A0A8I6A308;A0A8I5ZMS1;A0A8I5ZPN1	D3ZLC1;A0A8I6A308;A0A8I5ZMS1;A0A8I5ZPN1		Lmnb2	2149
0	0	0	0	0	0				3	3	3	2.6	2.6	2.6	166.96	0.004245	2.038	3588600	7	D3ZLD5;A0A0G2K5A4	D3ZLD5;A0A0G2K5A4		Golga3	2150
0	0	0	0	0	0				2	2	2	19	19	19	16.568	0.0012966	2.5868	10811000	22	D3ZLT1	D3ZLT1		Ndufb7	2151
5216400	5358900	1528800	6284000	6786100	3301800				12	12	12	57.9	57.9	57.9	17.818	0	267.02	403720000	665	D3ZM33;P62271;A0A0G2KA79;D3ZAU6;A0A8I6AK40;D4AA93	D3ZM33;P62271;A0A0G2KA79;D3ZAU6	40S ribosomal protein S18	LOC100362298;Rps18;RGD1561919	2152
0	0	0	0	0	0				1	1	1	2.3	2.3	2.3	87.251	0.0013351	2.838	1013200	6	D3ZML3;D4A3G2	D3ZML3;D4A3G2		Cdk11b	2153
194090	0	0	233610	0	0				3	3	3	18.1	18.1	18.1	42.114	0	15.073	9151600	48	D3ZML4	D3ZML4		Trabd	2154
0	0	0	0	0	0				1	1	1	30.9	30.9	30.9	6.1773	0.0012991	2.6017	16281000	49	D3ZMR1	D3ZMR1		Tomm7	2155
0	0	0	0	0	0				3	3	3	9.4	9.4	9.4	60.633	0	7.1727	5561600	21	D3ZMW3;A0A8I6AIT8	D3ZMW3;A0A8I6AIT8		Msto1	2156
0	0	0	0	0	0				2	2	2	3.9	3.9	3.9	60.401	0.00038256	4.3465	2558900	10	D3ZMX6	D3ZMX6		Sntb2	2157
0	326600	0	259510	338710	251550				15	15	15	18.7	18.7	18.7	124.46	0	19.03	15193000	66	D3ZN63;A0A8I6A4W0	D3ZN63;A0A8I6A4W0		Wdhd1	2158
375530	524900	0	438600	581910	0				8	8	8	6.9	6.9	6.9	209.15	0	29.257	22403000	143	D3ZN95;A0A8I6A285;A0A8I5ZS53	D3ZN95;A0A8I6A285;A0A8I5ZS53		Hcfc1	2159
0	0	0	0	0	0				5	1	1	16.9	4.1	4.1	30.001	0.0012547	2.3276	11155000	30	D3ZNA3	D3ZNA3		LOC100911987	2160
895310	898070	481460	2250000	1145300	622880				44	44	0	32	32	0	209.6	0	199.42	192150000	761	D3ZNI3	D3ZNI3		Pdcd11	2161
0	0	0	0	0	0				2	2	2	7.3	7.3	7.3	35.15	0	36.548	30988000	72	D3ZNX9	D3ZNX9		Mapk1ip1l	2162
0	0	0	0	0	0				3	3	3	6.8	6.8	6.8	79.197	0.0027933	2.2352	1069700	3	D3ZP13;A0A8I6ARL2	D3ZP13;A0A8I6ARL2	Sulfhydryl oxidase	Qsox2	2163
0	0	0	0	0	0	+			1	1	1	2	2	2	94.661	1	-2	3411700	1	D3ZP44	D3ZP44		Slitrk6	2164
699250	394940	0	423260	295720	448200				11	11	11	21.1	21.1	21.1	83.628	0	44.314	31630000	169	D3ZP82;A0A8I5ZWI7	D3ZP82;A0A8I5ZWI7		Loxl3	2165
2092700	2000100	1594200	2785300	1599700	1599500				35	35	35	49.8	49.8	49.8	102.14	0	304.1	371130000	1341	D3ZP96	D3ZP96	DNA helicase	Mcm2	2166
0	0	0	0	0	0				3	3	3	7	7	7	75.43	0.00071301	3.5086	4370200	15	D3ZPD0;A0A8I6GKK1	D3ZPD0		Ckap2	2167
0	398260	0	0	350120	0				3	3	3	4.3	4.3	4.3	66.743	0	6.1199	4826900	19	D3ZPN5	D3ZPN5		Mtpap	2168
58082000	63364000	73703000	37662000	58530000	72587000				21	21	21	23.9	23.9	23.9	110.21	0	88.914	755240000	586	D3ZPR0;A0A8I5XVR1	D3ZPR0;A0A8I5XVR1		Cse1l	2169
0	0	0	0	0	0				1	1	1	18.9	18.9	18.9	11.444	0	14.101	3041300	9	D3ZPW6	D3ZPW6		Lage3	2170
840300	0	0	669130	0	0				5	5	5	31.9	31.9	31.9	23.687	0	12.89	32814000	89	D3ZPW7;A0A8I5ZP18;A0A8I6AEI9	D3ZPW7	Glutathione peroxidase	Gpx8	2171
1606300	719810	470700	1252600	1019700	455810				16	16	16	28.3	28.3	28.3	83.612	0	44.206	85927000	280	D3ZQ74;Q63321;A0A8I6GH39;A0A8I6GFD5;A0A8I5ZPY4	D3ZQ74;Q63321;A0A8I6GH39;A0A8I6GFD5	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	Plod1	2172
0	0	0	0	0	0				5	5	5	10.4	10.4	10.4	81.065	0	9.7386	9380800	26	D3ZQG8;F1M457;Q62909	D3ZQG8;F1M457;Q62909	Kinesin-like protein;Kinesin-like protein KIF2C	Kif2c	2173
0	0	0	0	0	0				1	1	1	7.3	7.3	7.3	22.94	0.0012575	2.3461	510070	2	D3ZQI4	D3ZQI4		Zfand1	2174
157950	0	0	263410	231930	0				2	2	2	16.6	16.6	16.6	26.44	0.00040437	5.1299	5983400	27	D3ZQL1	D3ZQL1		Emc7	2175
572320	454320	596050	358890	431390	774710				13	13	13	24.5	24.5	24.5	88.587	0	36.99	31699000	148	D3ZQM0	D3ZQM0		Sf3a1	2176
0	0	0	0	0	0				1	1	1	2.7	2.7	2.7	75.143	0.00073341	3.8507	1386600	4	D3ZQP6	D3ZQP6		Sema7a	2177
336790	1371700	1911400	978750	1674900	1367600				16	16	3	26.8	26.8	6.9	87.01	0	35.574	92395000	278	D3ZQR7;G3V9I0	D3ZQR7;G3V9I0		Plod2	2178
0	0	0	0	0	0				2	2	2	9.1	9.1	9.1	37.435	0.0013263	2.7685	1056000	7	M0R464;D3ZQV8	M0R464;D3ZQV8		Phf6	2179
0	0	0	0	0	0				1	1	1	2.2	2.2	2.2	99.3	0.0089047	1.8266	200940	1	D3ZR64	D3ZR64		Zfp598	2180
576750	778260	854230	0	471240	491110				9	9	9	20.2	20.2	20.2	68.763	0	47.678	17619000	115	D3ZRE7;A0A8I6AH03	D3ZRE7;A0A8I6AH03		Swap70	2181
0	0	0	0	0	0				2	2	2	2.5	2.5	2.5	148.63	0.00075443	4.174	1695200	15	D3ZRF6;M0R715	D3ZRF6;M0R715		Pnpla6	2182
0	0	0	0	0	0				1	1	1	2.3	2.3	2.3	67.631	0.00074156	4.0083	488000	4	D3ZRI9	D3ZRI9		Gan	2183
481870	716180	0	404260	625970	0				7	7	7	41.4	41.4	41.4	26.633	0	18.716	19457000	81	D3ZRM5	D3ZRM5		Rab23	2184
0	6748900	12580000	12266000	68607000	0				13	7	7	38.6	29.5	29.5	41.963	0	18.552	337420000	44	D3ZRN3	D3ZRN3		Actbl2	2185
484040	735380	685640	677260	421820	520750				6	6	6	19.9	19.9	19.9	60.042	0	36.909	31316000	157	D3ZRN5;A0A8I5ZM47	D3ZRN5;A0A8I5ZM47		Trove2	2186
1521800	2186900	972880	1349000	2704100	1190600				10	9	9	26.7	26.7	26.7	48.294	0	110.06	126210000	300	D3ZRX9	D3ZRX9	Calponin	Cnn2	2187
0	0	0	0	0	0				8	8	8	14.5	14.5	14.5	85.508	0	12.201	6030500	28	D3ZSB7	D3ZSB7	Ribosomal protein S6 kinase	Rps6ka4	2188
0	0	0	0	0	0				2	2	2	6.1	6.1	6.1	53.361	0.0013063	2.6314	6054800	9	D3ZSK5	D3ZSK5	N-lysine methyltransferase SETD6	Setd6	2189
1151600	864790	1204700	1322200	700880	0				4	4	4	56.5	56.5	56.5	10.76	0	23.464	48886000	187	D3ZSP1;A0A8I6G8H1;A0A8I6AA88;D4A8M5;A0A8I5ZMB6;A0A8I6AHB2;A0A8I6GKG1	D3ZSP1;A0A8I6G8H1;A0A8I6AA88;D4A8M5		LOC100361838;Snrpep2	2190
0	0	0	0	0	0				1	1	1	3.8	3.8	3.8	86.648	0	9.2433	1966000	10	D3ZSY8	D3ZSY8		Tbc1d10b	2191
0	0	0	461990	427790	0				2	2	2	16	16	16	30.448	0	6.3079	6824400	30	D3ZT51	D3ZT51		Exosc3	2192
0	0	0	0	0	0				2	2	2	1.7	1.7	1.7	190.91	0.002789	2.232	1472600	7	D3ZTF6	D3ZTF6		Pik3c2a	2193
0	0	0	0	0	0				2	2	2	31.5	31.5	31.5	13.999	0	6.7858	3429100	13	D3ZTR1	D3ZTR1		Mrps17	2194
0	0	0	0	0	0				1	1	1	16.2	16.2	16.2	15.782	0.00038052	4.265	374530	2	Q5BJB3;M0R785;D3ZTR5	Q5BJB3;M0R785;D3ZTR5		Chchd2;Zbed5	2195
693180	734670	0	618140	534080	776180				15	15	15	31.3	31.3	31.3	81.283	0	49.393	38241000	150	D3ZTT7;A0A8I6A6J5;A0A8I6AC00	D3ZTT7;A0A8I6A6J5;A0A8I6AC00		Sun2	2196
2292000	2960400	1466400	3360500	4184600	3160800				43	43	39	38.4	38.4	35.8	175.7	0	319.48	441220000	1144	D3ZU13;D4AD15;M0RD03;A0A8I6AEK1	D3ZU13;D4AD15;M0RD03		LOC100911431;Eif4g1;LOC100912571	2197
0	0	0	0	0	0				4	4	4	24.3	24.3	24.3	29.485	0	17.091	4774800	44	D3ZU51;A0A8I6GJ86;A0A8I6AG83;A0A8I6APH8	D3ZU51;A0A8I6GJ86;A0A8I6AG83;A0A8I6APH8		Rpp30	2198
0	0	0	0	0	0				2	2	2	9.6	9.6	9.6	35.94	0.00070671	3.3965	1029300	5	D3ZU52	D3ZU52		Cops7b	2199
0	0	0	0	0	0				3	3	3	20.3	20.3	20.3	21.636	0	8	3596900	15	D3ZU54;A0A8I5ZLH7	D3ZU54;A0A8I5ZLH7	Density-regulated protein	Denr	2200
0	0	0	0	0	0				1	1	1	2.5	2.5	2.5	67.454	0.0013373	2.8489	2970700	15	D3ZU57	D3ZU57	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	No66	2201
0	0	0	0	0	0				3	3	3	19.4	19.4	19.4	30.881	0	12.939	2968400	15	D3ZU64;A0A8I6A711;A0A8I6ACY9	D3ZU64;A0A8I6A711;A0A8I6ACY9		Vps37b	2202
1853200	1421800	1842100	813110	1157300	2091400				16	16	16	43.1	43.1	43.1	68.362	0	166.74	123220000	477	D3ZU74;Q6AZ35;G3V9V3;Q62871	D3ZU74;Q6AZ35;G3V9V3;Q62871	Cytoplasmic dynein 1 intermediate chain 2	Dync1i2	2203
0	0	0	0	0	0				3	3	3	11.7	11.7	11.7	38.09	0.0051298	1.9938	1827200	7	D3ZUB0	D3ZUB0		Rcn1	2204
0	0	0	0	0	0				6	6	6	8.9	8.9	8.9	121.08	0	8.7274	5240900	20	D3ZUC2	D3ZUC2		Mov10	2205
0	0	0	0	0	0				2	2	2	4.8	4.8	4.8	103.03	0.00074794	4.1173	812590	1	D3ZUD0;A0A8I6AQ76;A0A8I6GJ38	D3ZUD0;A0A8I6AQ76;A0A8I6GJ38		Ect2	2206
0	0	0	0	0	0	+			3	3	3	2.1	2.1	2.1	196.49	1	-2	1744600	2	D3ZUE8	D3ZUE8		Strc	2207
0	0	0	0	0	0				2	2	2	2.1	2.1	2.1	122.15	0.00073774	3.9371	1740300	9	D3ZUM5;D3ZUK4	D3ZUM5;D3ZUK4		Trim33	2208
0	0	0	0	0	0				9	9	9	13.9	13.9	13.9	109.79	0	22.52	8814600	47	D3ZUL3;M0RDR9	D3ZUL3;M0RDR9		Col6a1	2209
0	0	0	0	0	0				1	1	1	5.9	5.9	5.9	41.09	0.00041494	5.5017	1283100	6	D3ZUQ7	D3ZUQ7		Pank3	2210
594720	348220	0	297890	477540	0				4	4	4	6.3	6.3	6.3	120.62	0	21.51	11338000	65	D3ZUT9;A0A8I6G926	D3ZUT9;A0A8I6G926		Ints3	2211
0	418660	0	0	0	503120				4	4	3	14.8	14.8	11.6	41.532	0	8.1238	9262700	45	D3ZUU5	D3ZUU5		Dnajb1	2212
0	0	0	0	0	0				1	1	1	1.5	1.5	1.5	110.12	0.0033753	2.1241	166260	1	D3ZUV2	D3ZUV2		Mib1	2213
380750	777690	366460	509010	1145000	236850				9	9	9	21.9	21.9	21.9	64.379	0	25.777	35308000	190	D3ZUV3;A0A8I6GH40	D3ZUV3;A0A8I6GH40		Eif2a	2214
0	0	0	0	0	0				4	4	4	8.4	8.4	8.4	82.008	0.000757	4.2135	3628800	11	D3ZUV9	D3ZUV9		Cnot3	2215
0	0	0	0	0	0				1	1	1	3.4	3.4	3.4	65.265	0	8.8692	866860	4	D3ZUX7	D3ZUX7		Acsf3	2216
952470	1177100	0	791650	1244800	0				15	11	11	20.5	15.4	15.4	105.59	0	22.518	46090000	144	D3ZUY8;A0A8I5ZVC3;A0A8I6A5N8;A0A8I6A4J2	D3ZUY8;A0A8I5ZVC3;A0A8I6A5N8;A0A8I6A4J2		Ap2a1	2217
0	0	0	0	0	0				1	1	1	2.3	2.3	2.3	127.68	0.00070323	3.3631	230460	1	D3ZV30	D3ZV30	DNA-directed RNA polymerase	Polr3b	2218
0	0	0	0	265300	256140				4	4	4	7.9	7.9	7.9	74.788	0	12.148	4210300	26	D3ZV81	D3ZV81		Heatr3	2219
0	0	0	0	0	0				4	1	1	13	3.4	3.4	33.853	0.00072385	3.665	16839000	32	D3ZVA5	D3ZVA5		Fbll1	2220
2563500	3395000	2272200	2988500	3714600	3186700				5	5	5	40	40	40	14.463	0	62.39	161520000	327	P62902;D3ZX87;D3ZVF5;A0A8I6AI09;D4ABZ9;D3ZU04;D3ZKU5;D4ACQ2;D3ZZ60;D3Z8W1;A0A0G2K7E3;D3ZK34;D3ZVY6;D3ZAC7;D3ZLA5;D4A172;F1LVW2;D3ZDE9	P62902;D3ZX87;D3ZVF5;A0A8I6AI09;D4ABZ9;D3ZU04;D3ZKU5;D4ACQ2;D3ZZ60	60S ribosomal protein L31	Rpl31;LOC100910017;Rpl31l3;Rpl31l4;LOC102550734;RGD1564839;LOC690384;LOC681356	2221
0	0	0	0	0	0				1	1	1	5.9	5.9	5.9	28.399	0.0012763	2.4698	2053300	8	D3ZW38	D3ZW38		Exosc6	2222
201960	408890	0	1118500	743520	384060				7	7	7	54.5	54.5	54.5	21.927	0	35.985	29629000	99	D3ZW55;A0A8I6AG77;A0A8I6ABW8;A0A8I5XVY2	D3ZW55;A0A8I6AG77;A0A8I6ABW8;A0A8I5XVY2	Inosine triphosphate pyrophosphatase	Itpa	2223
0	0	0	0	0	0				2	2	2	5.2	5.2	5.2	79.363	0	6.7709	4974400	35	D3ZWA8;A0A8I5ZXF9	D3ZWA8;A0A8I5ZXF9		Appl1	2224
0	0	0	0	0	0				5	5	5	15.3	15.3	15.3	48.223	0	5.8607	3679200	21	D3ZWG9	D3ZWG9		Ptar1	2225
0	0	0	0	0	0				1	1	1	4	4	4	40.175	0.00072516	3.7014	2616100	19	D3ZWS6	D3ZWS6		Naa30	2226
251240	483100	0	280140	0	0				6	5	5	14.7	12.5	12.5	65.404	0	11.481	9342300	46	D3ZWZ6	D3ZWZ6		Igf2bp2	2227
0	0	0	0	0	0				3	3	3	9.3	9.3	9.3	57.866	0.00040096	5.0338	1790700	6	D3ZX06	D3ZX06		Ghdc	2228
0	295030	0	0	226200	338080				8	8	8	12.6	12.6	12.6	125.69	0	56.871	9387900	41	D3ZXJ5	D3ZXJ5		Eftud1	2229
10356000	0	0	1881600	0	0				6	2	2	34.3	21	21	15.114	0	66.262	114830000	131	D3ZXP3	D3ZXP3	Histone H2A	H2afx	2230
